Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
52.958740000000226,1523,,,,-1.16015625,0.119140625,0.08203125,,,11.832459967742619,4.250199481517481,9908,0,50.29031521997603,,80.79987139384454,,,1.3203125,,
52.99238500000024,1524,,,,-0.890625,-0.173828125,-0.072265625,,,11.832120774495928,4.260815590947077,9909,0,50.414484669941054,,80.61034338507874,,,1.318359375,,
53.0152799999998,1525,,,,-1.115234375,0.072265625,0.029296875,0.040008477169456255,,11.832002223973857,4.256275059374596,9911,0,50.36025596836468,41.52454231488988,82.4549866088345,0.004853151274812794,0.00400166523375337,1.314453125,,
53.03885999999987,1525,,,,-0.875,-0.14453125,0.009765625,,,11.83147012176765,4.262155313945354,9916,0,50.427563251277675,,82.3830827631664,,,1.314453125,,
53.0652200000002,1525,,,,-1.13671875,0.029296875,-0.142578125,,0.20522082883983433,11.829868318075263,4.301204261799503,9934,0,50.882680026232244,,81.7935785895124,,,1.314453125,,
53.089560000000056,1525,,,,-1.125,0.048828125,0.103515625,,,11.828956959892789,4.334566464315826,9956,0,51.273400146186574,,81.35583342866474,,,1.31640625,,
53.11136499999976,1525,,,,-1,0.052734375,0.212890625,,,11.828060389425332,4.359810826491392,9977,0,51.568105742210555,,81.05853139468147,,,1.314453125,,
53.13354000000004,1525,,,,-1.20703125,0.0390625,-0.1171875,,,11.827859396464023,4.382955333322814,9994,0,51.840979423524345,,80.77008315173191,,,1.314453125,,
53.15724500000011,1525,,,,-0.875,0.00390625,0.166015625,0.04076082149087585,,11.827506175173857,4.3909891861080945,9992,0,51.934451713815115,42.64871667244786,82.1202790538036,0.00481188755141165,0.003951535484974484,1.314453125,,
53.17937000000011,1525,,,,-0.912109375,-0.154296875,-0.080078125,,,11.827144368754274,4.4010817675781,9996,0,52.052229443838435,,81.96784608770487,,,1.318359375,,
53.203070000000295,1525,,,,-1.296875,0.080078125,-0.13671875,,,11.826847646522033,4.409070701222634,9992,0,52.14540744610415,,81.7890530474865,,,1.322265625,,
53.22663500000024,1525,,,,-0.796875,-0.095703125,0.0390625,,0.2084663997207609,11.826387658255197,4.418483158419177,9991,0,52.254694692936994,,81.60820252990206,,,1.326171875,,
53.25568499999959,1525,,,,-1.099609375,-0.013671875,-0.16015625,,,11.826360374528557,4.420739377172347,9992,0,52.2812569963091,,81.57693718386025,,,1.326171875,,
53.28946499999985,1525,,,,-0.916015625,-0.0546875,0.078125,,,11.82591848232554,4.429116108919712,9995,0,52.3783660528394,,81.4510876404915,,,1.328125,,
53.31443999999994,1525,,,,-1.080078125,0.12890625,0.12109375,0.041264149052681595,,11.825472723570503,4.439180575518835,9993,0,52.49540881080198,43.17946089179409,82.25378536895794,0.004827906495710284,0.003971135846795515,1.330078125,,
53.34485000000009,1525,,,,-0.90625,-0.240234375,-0.2265625,,,11.824603012629767,4.435461729762535,9996,0,52.44757413215411,,82.3612690708999,,,1.3359375,,
53.36881000000005,1525,,,,-0.89453125,-0.037109375,0.169921875,,0.2134318792915526,11.824245331786067,4.427049938714245,9992,0,52.346524571425704,,82.48008203040264,,,1.33984375,,
53.390889999999665,1525,,,,-1.1875,0.017578125,-0.240234375,,,11.824085400325886,4.4326977685292315,9993,0,52.41259696892362,,82.38590136499437,,,1.33984375,,
53.41404499999992,1525,,,,-1.0625,0.03125,0.07421875,,,11.824073899983121,4.425005336944004,9998,0,52.321590111845616,,82.57268953229274,,,1.33984375,,
53.435779999999795,1525,,,,-0.828125,0.0078125,0.271484375,,,11.823743477363985,4.44198278017317,10003,0,52.520864923635656,,82.30363821913741,,,1.33984375,,
53.45733999999985,1525,,,,-1.28125,0.052734375,-0.138671875,0.04172322843794011,,11.82314119975622,4.451668323417954,10019,0,52.63270316225251,43.77465342766655,83.1700649930919,0.0048756954671092595,0.004055119088860007,1.34375,,
53.48352000000002,1525,,,,-0.828125,-0.072265625,0.0078125,,,11.821624061662618,4.540856051824272,10037,0,53.680293162792125,,81.69149859841906,,,1.345703125,,
53.506,1525,,,,-0.92578125,-0.03125,0.091796875,,0.21571802806158652,11.82177726001555,4.517218280935718,10062,0,53.401548352092405,,82.32880585132925,,,1.345703125,,
53.528790000000036,1525,,,,-1.328125,0.087890625,-0.1171875,,,11.822206725570638,4.499897015825385,10044,0,53.198712764866116,,82.49250000034438,,,1.3515625,,
53.55338499999978,1525,,,,-0.90625,-0.115234375,0.025390625,,,11.822604801718954,4.489519479679307,10027,0,53.07781455786736,,82.53805073118399,,,1.349609375,,
53.57754499999992,1525,,,,-1.125,-0.04296875,-0.091796875,,,11.82280106445357,4.485827978318579,10008,0,53.03505179702049,,82.4495262880911,,,1.34375,,
53.60505500000017,1525,,,,-1.125,0.07421875,0.107421875,0.04150179730381653,,11.822596517473055,4.490793347769256,10009,0,53.09283779402797,43.4986716620409,81.9294531416698,0.004959186564076916,0.004063034432223381,1.34375,,
53.628034999999684,1525,,,,-0.986328125,0.04296875,0.263671875,,,11.822491282146771,4.4853857233099435,10003,0,53.028433610897395,,81.98066310852951,,,1.34375,,
53.65608999999985,1525,,,,-1.140625,-0.125,-0.46484375,,,11.822723451482926,4.486557394094689,10006,0,53.0433273195874,,81.98583251241212,,,1.34375,,
53.67795999999996,1525,,,,-1.009765625,-0.02734375,0.14453125,,0.21665680082784342,11.822412579327741,4.4759705356964,10000,0,52.91677036591745,,82.13384101140117,,,1.34375,,
53.7034700000002,1525,,,,-1.09375,0.140625,0.2578125,,,11.822646376579758,4.477186801269474,9999,0,52.93219631329927,,82.1002231936037,,,1.341796875,,
53.73525,1525,,,,-1.037109375,-0.05078125,0.046875,,,11.82304022342744,4.488198554860565,9996,0,53.06415204484537,,81.8718877644559,,,1.34375,,
53.761509999999774,1525,,,,-1.177734375,-0.041015625,-0.21484375,0.04140584969049792,,11.822686162200503,4.4799286627166435,9308,0,52.96479060834547,40.360833835556704,76.20314056183052,0.005367996154652661,0.004090581655083625,1.345703125,,
53.784399999999906,1525,,,,-1.037109375,0.0703125,0.1640625,,,11.822539050336637,4.48000193940614,9880,0,52.96499787421296,,80.879683059322,,,1.345703125,,
53.80964500000002,1525,,,,-0.96875,-0.1328125,-0.029296875,,0.21687824685821067,11.822601408272481,4.4790103559466,9969,0,52.9535541418813,,81.63141526785897,,,1.34375,,
53.83398499999987,1525,,,,-1.0859375,-0.03515625,-0.1171875,,,11.822611424464249,4.467126198623443,9988,0,52.813097230369074,,82.00344211961415,,,1.341796875,,
53.86191500000004,1525,,,,-1.1484375,0.0703125,0.11328125,,,11.823187579969048,4.468124043533554,9994,0,52.827468697267,,82.03194637358763,,,1.341796875,,
53.88453499999968,1525,,,,-0.9375,-0.0078125,0.255859375,,,11.823118563760405,4.471609172067035,9994,0,52.86836541214706,,81.96940150718468,,,1.341796875,,
53.912010000000244,1525,,,,-1.0625,-0.029296875,-0.01953125,0.04165814723335265,,11.822703837158999,4.477834784373267,9996,0,52.94011448737387,43.605685951139506,82.36794796040607,0.004973623098171747,0.004096671285248841,1.34375,,
53.93493500000005,1525,,,,-1.07421875,-0.0859375,-0.162109375,,,11.82218774264981,4.476164776607204,9995,0,52.918060356086514,,82.39883647156182,,,1.33984375,,
53.96814000000013,1525,,,,-1.111328125,-0.001953125,-0.07421875,,0.21523267026403667,11.822018884966633,4.460412936368204,9989,0,52.731085968494384,,82.64138189547612,,,1.333984375,,
53.989075000000184,1525,,,,-1.0625,-0.013671875,0.08203125,,,11.821806021652916,4.462573861273568,9994,0,52.75568254527477,,82.63959943569269,,,1.333984375,,
54.011319999999834,1525,,,,-1.09375,0.169921875,0.33984375,,,11.82201725041526,4.457831341879011,9994,0,52.700559023135476,,82.72813405925693,,,1.33203125,,
54.03295499999961,1525,,,,-1.09375,-0.091796875,-0.4140625,,,11.821763407075712,4.449656381065977,9995,0,52.60278497974671,,82.89182547285989,,,1.33203125,,
54.05485499999998,1525,,,,-1.1484375,0.033203125,0.091796875,0.04163521633308691,,11.821609192896364,4.458535377719714,9989,0,52.70706280810503,43.55378543157471,82.63367964582771,0.004941767245517121,0.004083564114503062,1.33203125,,
54.08503500000015,1525,,,,-0.734375,-0.126953125,0.173828125,,,11.821423256777079,4.465543127583302,9992,0,52.78907538255431,,82.52349886937682,,,1.330078125,,
54.109410000000146,1525,,,,-1.103515625,0.041015625,0.111328125,,0.2145918004843633,11.821121446342467,4.465630177899409,9983,0,52.788756667400826,,82.45318130907486,,,1.330078125,,
54.136689999999945,1525,,,,-0.923828125,-0.181640625,-0.1015625,,,11.82124578915999,4.470191661295379,9994,0,52.8432343528261,,82.4577806014507,,,1.330078125,,
54.16023499999987,1525,,,,-1.19921875,0.048828125,-0.181640625,,,11.821177677894461,4.462696870039133,9991,0,52.75433262331608,,82.56956435684484,,,1.33203125,,
54.183040000000034,1525,,,,-1.048828125,0.046875,0.099609375,,,11.821021531760001,4.457104166500823,9992,0,52.687524321503446,,82.68443690314857,,,1.337890625,,
54.20557500000019,1525,,,,-0.78125,-0.1484375,0.216796875,0.04155909221530766,,11.820818571194218,4.461679202639997,9990,0,52.74070037727789,43.47848045688324,82.43819317123618,0.0049355864839197815,0.004068808319747214,1.337890625,,
54.23074500000011,1525,,,,-1.125,-0.001953125,-0.19921875,,,11.820553636445494,4.460433062323792,9992,0,52.72478825497321,,82.47475407170181,,,1.337890625,,
54.25525999999978,1525,,,,-1.07421875,0.078125,0.060546875,,,11.820474749405873,4.467853856982531,9996,0,52.812153700497646,,82.37067463236491,,,1.337890625,,
54.27820499999961,1525,,,,-0.78125,-0.03125,0.28125,,0.21307526480935687,11.820291674258945,4.467430476709691,9993,0,52.80633126918222,,82.36183575357357,,,1.33984375,,
54.308584999999965,1525,,,,-1.048828125,-0.076171875,-0.21484375,,,11.82040576472308,4.458837139813572,9994,0,52.70526423141372,,82.52213455866992,,,1.34375,,
54.33427000000002,1525,,,,-0.916015625,-0.02734375,0.16796875,,,11.819877806459715,4.451325218974202,9998,0,52.614120165087606,,82.69785295586345,,,1.345703125,,
54.361555000000166,1525,,,,-1.13671875,0.01171875,-0.205078125,0.04150575694698275,,11.82003490242633,4.435979109815491,9988,0,52.43342790445318,43.412160580025386,82.79481680872209,0.004908193049193597,0.00406372944369827,1.345703125,,
54.38421500000032,1525,,,,-1.0859375,0.056640625,0.033203125,,,11.819882458279654,4.44800394922264,9996,0,52.574883853775304,,82.63505122311217,,,1.345703125,,
54.41163000000035,1525,,,,-1.0234375,0.134765625,0.201171875,,0.21257195723415281,11.820080880771444,4.451442297429201,9998,0,52.616407991700214,,82.592704195866,,,1.34765625,,
54.434115000000226,1525,,,,-0.849609375,-0.0859375,0.125,,,11.819856670308335,4.4512324949916895,9996,0,52.61293009702073,,82.58268922967353,,,1.353515625,,
54.45585499999998,1525,,,,-1.234375,-0.1015625,-0.384765625,,,11.819683030787305,4.452933620346067,9994,0,52.63226394962668,,82.53611115126985,,,1.35546875,,
54.479469999999736,1525,,,,-0.84375,0.119140625,0.369140625,,,11.819916565089445,4.453480896826437,9992,0,52.6397726247082,,82.50019408619833,,,1.357421875,,
54.50488999999966,1525,,,,-1.099609375,-0.125,-0.1875,0.041540515382368796,,11.820395317036969,4.444960923090964,9988,0,52.541195279716746,43.44824997790419,82.69368396854337,0.00489253208914645,0.004045815023858338,1.35546875,,
54.526989999999756,1525,,,,-1.111328125,0.01171875,-0.095703125,,,11.820228010290085,4.447156180409627,9994,0,52.56640004981254,,82.70461295604471,,,1.35546875,,
54.55371500000032,1525,,,,-0.96875,0.111328125,0.419921875,,,11.81996214689817,4.457092451487591,9993,0,52.68266406180889,,82.51571677106675,,,1.357421875,,
54.585200000000185,1525,,,,-1.01171875,-0.09375,-0.154296875,,0.2137237695138038,11.81975991190189,4.458781243244605,9991,0,52.70172379484266,,82.46620481711088,,,1.359375,,
54.61110999999987,1525,,,,-1.205078125,0.0703125,0.009765625,,,11.819845853053142,4.4615877395841625,9990,0,52.7352793417566,,82.4097657683898,,,1.359375,,
54.63838499999978,1525,,,,-0.986328125,0.052734375,0.181640625,,,11.81986907006125,4.468020570401221,9992,0,52.81141814448281,,82.3026044187229,,,1.357421875,,
54.66061499999976,1525,,,,-0.986328125,-0.115234375,-0.0703125,0.04154561282817518,,11.819887921510297,4.469824809044236,9991,0,52.83282827168904,43.46601944392713,82.27085481853487,0.00491703110264136,0.0040452835198362775,1.3515625,,
54.68316500000004,1525,,,,-1.234375,-0.068359375,-0.181640625,,,11.81984460303322,4.46052956641964,9992,0,52.722766322315294,,82.45168425125968,,,1.349609375,,
54.7055950000002,1525,,,,-1.0234375,0.015625,0.265625,,0.2151209000435891,11.819865068196009,4.469859636810735,9989,0,52.83313778087851,,82.25398354782732,,,1.34765625,,
54.73296499999985,1525,,,,-1.046875,-0.1328125,-0.3671875,,,11.819654849010949,4.466400972670018,9991,0,52.79131791424639,,82.34162266492984,,,1.34765625,,
54.755375,1525,,,,-1,0.0078125,0.14453125,,,11.81921881013986,4.4641864883951845,9985,0,52.763196915612575,,82.33538789490271,,,1.345703125,,
54.78514999999991,1525,,,,-1.0625,0.009765625,0.208984375,,,11.819265692561116,4.475197845719333,9999,0,52.89355236533393,,82.24510053939011,,,1.34375,,
54.81123499999987,1525,,,,-1.103515625,-0.052734375,-0.140625,0.041561309599352406,,11.819318704383907,4.469262772512964,10005,0,52.82364108196916,43.54593173045501,82.43644481621885,0.004940091794915909,0.004072436046386408,1.34375,,
54.84026000000024,1525,,,,-0.986328125,0.017578125,0.259765625,,,11.818973661427423,4.453512469864816,10003,0,52.63594658217085,,82.71295877591562,,,1.341796875,,
54.86322999999998,1525,,,,-1.134765625,-0.01171875,-0.14453125,,0.21590452087833478,11.818812299054523,4.454037271487469,10010,0,52.64143048470335,,82.75961540938272,,,1.341796875,,
54.885329999999605,1525,,,,-0.96875,-0.091796875,-0.009765625,,,11.818320299866032,4.455285069007305,10004,0,52.653985972739065,,82.69334562479543,,,1.337890625,,
54.90629999999982,1525,,,,-1.03125,0.037109375,0.228515625,,,11.817848069640137,4.454313731935705,9999,0,52.64040293852793,,82.67263048142907,,,1.33203125,,
54.92881999999983,1525,,,,-1.109375,-0.111328125,-0.392578125,,,11.817680437914678,4.4580678076095115,10001,0,52.6840207208841,,82.61701930245582,,,1.33203125,,
54.95273499999987,1525,,,,-1.162109375,0.1015625,0.09765625,0.04176417711017884,,11.817445985876084,4.459081291393656,10008,0,52.69495230767511,43.769092897769966,83.06126295021795,0.004932807755066249,0.004097252420264321,1.333984375,,
54.98940999999969,1525,,,,-0.8125,-0.146484375,0.23828125,,,11.816867433551202,4.459570265878736,10001,0,52.69815064249571,,82.99912140761678,,,1.33203125,,
55.01509999999963,1525,,,,-1.140625,0.017578125,-0.05859375,,0.21406441357138056,11.816877136122576,4.459930508571224,9999,0,52.70245085543083,,82.97540798350855,,,1.333984375,,
55.03725,1525,,,,-1.162109375,0,-0.12109375,,,11.81728709516311,4.462265885491025,9995,0,52.73187706379967,,82.90113354482716,,,1.330078125,,
55.05874000000022,1525,,,,-0.953125,0.08984375,0.404296875,,,11.817376819612285,4.453750448490105,9994,0,52.63164731032479,,83.04947479336265,,,1.33203125,,
55.082314999999944,1525,,,,-1.28125,0.00390625,-0.330078125,,,11.817120537322875,4.4553314097654795,9991,0,52.64918830291933,,82.99868136001585,,,1.333984375,,
55.111904999999794,1525,,,,-0.974609375,0.00390625,0.21484375,0.04180714107431116,,11.816600597458597,4.454692395991278,9991,0,52.6393208279648,43.741453247057116,83.09653802337688,0.004893856917883327,0.004066625674578578,1.333984375,,
55.13674000000022,1525,,,,-1.11328125,-0.05078125,-0.140625,,,11.816924424284132,4.4615278697126355,9992,0,52.72153765323159,,82.97782289469505,,,1.333984375,,
55.15871500000031,1525,,,,-0.875,-0.1015625,0.166015625,,0.21332856660797495,11.817139479967796,4.44950886494875,9998,0,52.58046687445257,,83.24585314658954,,,1.328125,,
55.18208000000008,1525,,,,-1.1484375,-0.02734375,-0.2265625,,,11.817529105401226,4.4481170857461985,9998,0,52.56575312503818,,83.27010878861843,,,1.326171875,,
55.203435000000056,1525,,,,-0.984375,0.162109375,0.474609375,,,11.817111729243221,4.445371682707259,9989,0,52.531453852565626,,83.24721279340382,,,1.326171875,,
55.22645999999996,1525,,,,-0.986328125,-0.099609375,-0.078125,,,11.817269631164764,4.45841843512013,9992,0,52.68633277637025,,83.03310135585032,,,1.326171875,,
55.24739500000002,1525,,,,-1.359375,0.087890625,-0.107421875,0.04171963143071694,,11.8174207678411,4.45457005990494,9993,0,52.64152873772381,43.658325609586264,82.93514010032914,0.004886320389738753,0.004052476660980783,1.326171875,,
55.26836499999976,1525,,,,-0.875,-0.08203125,0.029296875,,,11.817307244626154,4.458805350337136,9986,0,52.6910727689169,,82.80276928974014,,,1.326171875,,
55.29225499999989,1525,,,,-1.0625,0.09375,0.154296875,,,11.817332631190842,4.457528421810311,9995,0,52.6760960735196,,82.89841959617583,,,1.326171875,,
55.31654499999993,1525,,,,-1.01171875,0,0.056640625,,0.21284193787962172,11.81721984850014,4.453288953352371,9998,0,52.625494610662045,,82.99783829278586,,,1.326171875,,
55.33846499999985,1525,,,,-0.923828125,-0.134765625,-0.1328125,,,11.817119634890554,4.443463997972827,9989,0,52.50894565737398,,83.1077414851951,,,1.330078125,,
55.36137999999989,1525,,,,-1.234375,0.26171875,0.080078125,,,11.816773783033863,4.4415157172925,8960,0,52.484386485034854,,74.58658454376503,,,1.330078125,,
55.3838200000003,1525,,,,-0.849609375,-0.078125,0.12890625,,,11.816737558206917,4.4515475622359935,9803,0,52.602769270818506,,81.41861456764175,,,1.3359375,,
55.406009999999775,1525,,,,-1.25,-0.068359375,-0.435546875,0.041462379028726085,,11.816706261023034,4.457193770746797,9959,0,52.66934953737655,43.2412473199702,82.09945195788731,0.00492219700104082,0.004041096762142078,1.337890625,,
55.42906999999983,1525,,,,-0.953125,0.146484375,0.34765625,,,11.816671168120434,4.455673515299973,9982,0,52.651228762803015,,82.31916288590348,,,1.33984375,,
55.45672999999998,1525,,,,-1.0625,-0.154296875,-0.177734375,,0.21406238115380144,11.816944423513375,4.455657524448236,9985,0,52.65225733661399,,82.34397338965874,,,1.33984375,,
55.47860000000009,1525,,,,-1.07421875,0.001953125,-0.09375,,,11.817183095223163,4.445386566013636,9986,0,52.531946979628486,,82.53991895704357,,,1.337890625,,
55.503054999999705,1525,,,,-0.9375,0.0703125,0.41796875,,,11.816728821423064,4.436732133992187,9988,0,52.427660480679336,,82.71655825431674,,,1.337890625,,
55.5268200000003,1525,,,,-1.07421875,-0.099609375,-0.12109375,,,11.816505263605977,4.443298917355447,9982,0,52.504265044705384,,82.54965627355784,,,1.33984375,,
55.55345499999961,1525,,,,-1.236328125,0.0390625,-0.14453125,0.04138130078866414,,11.81627502176074,4.448168435409446,9984,0,52.56078157591319,43.26711831074567,82.31825519613946,0.004947461016848853,0.004072663585579156,1.337890625,,
55.57620999999996,1525,,,,-1.1484375,0.021484375,0.1015625,,,11.816131002837407,4.450054959425901,9983,0,52.58243237040275,,82.27067985128043,,,1.337890625,,
55.59749500000011,1525,,,,-0.796875,-0.16015625,0.2109375,,,11.816176901830412,4.449322998424892,9991,0,52.57398764277104,,82.35421281850117,,,1.333984375,,
55.62122999999998,1525,,,,-1.111328125,-0.052734375,-0.19140625,,0.21465344610239553,11.815931043816299,4.451509973483794,9988,0,52.59873488754503,,82.28641229719037,,,1.33203125,,
55.64307500000019,1525,,,,-1,0.240234375,0.453125,,,11.816241979721429,4.4533969798167305,9985,0,52.62241634527508,,82.22974704768454,,,1.333984375,,
55.667125,1525,,,,-0.8359375,-0.1640625,-0.06640625,,,11.816486655058956,4.440113440853738,9982,0,52.466541220796096,,82.44425607254779,,,1.3359375,,
55.6889299999997,1525,,,,-1.359375,0.1328125,-0.16796875,0.041348792853198243,,11.816359809184414,4.447341734725119,9993,0,52.55139013191438,43.268689601945155,82.33595627695516,0.004960941689640301,0.004084638780507479,1.33984375,,
55.712459999999965,1525,,,,-0.923828125,0.03515625,0.216796875,,,11.815833775116236,4.445135865601691,9989,0,52.52298649575701,,82.34910705475123,,,1.33984375,,
55.7349700000002,1525,,,,-1.046875,-0.15234375,-0.419921875,,,11.815914318881374,4.4368629680775,9990,0,52.42559267542144,,82.51001246942617,,,1.341796875,,
55.76112999999989,1525,,,,-0.90625,0.0859375,0.427734375,,0.2149366283422725,11.814992147485889,4.449654562902439,9993,0,52.572633719717075,,82.30775669809644,,,1.341796875,,
55.786779999999794,1525,,,,-1.08203125,0.001953125,-0.001953125,,,11.814794446400313,4.45283046720151,9998,0,52.60927667465451,,82.28534540343485,,,1.341796875,,
55.808979999999984,1525,,,,-1.09375,-0.095703125,-0.400390625,,,11.814466544783915,4.44681736777379,9992,0,52.53677502232752,,82.35549581747361,,,1.341796875,,
55.83247999999998,1525,,,,-1.1484375,0.091796875,0.07421875,,,11.814539951320327,4.44342730188386,9991,0,52.49704937889435,,82.40846513642924,,,1.345703125,,
55.85385999999987,1525,,,,-0.8125,-0.140625,0.2421875,0.04161133258857077,,11.814661728553585,4.4361948178339015,9990,0,52.41214113466994,43.53364475965114,83.06022959030423,0.004937253233193216,0.004100893870945005,1.345703125,,
55.87610000000009,1525,,,,-1.2109375,-0.037109375,-0.2109375,,,11.814379882681298,4.437977862662992,9985,0,52.43195638043059,,82.98512788509727,,,1.345703125,,
55.897764999999666,1525,,,,-1.03125,0.259765625,0.45703125,,,11.814268500442415,4.436699835274688,9990,0,52.41636310980379,,83.04874272355664,,,1.34375,,
55.918584999999965,1525,,,,-1.015625,-0.24609375,-0.388671875,,0.21506821477398078,11.814061299058402,4.435752857885541,9996,0,52.40425617053327,,83.11665525662258,,,1.33984375,,
55.944919999999925,1525,,,,-0.96875,0.08984375,0.400390625,,,11.813988780048396,4.439050497046616,9981,0,52.44289276617698,,82.93663847121258,,,1.337890625,,
55.970814999999945,1525,,,,-1.14453125,0.001953125,0.015625,,,11.8141910123457,4.443688130500583,9987,0,52.49858037302725,,82.89137761254915,,,1.337890625,,
55.995209999999965,1525,,,,-1.01171875,-0.025390625,-0.0078125,0.041673849294250095,,11.814326250250923,4.451658614132482,9987,0,52.59334722210103,43.582733069891404,82.86738793376675,0.004934711515890636,0.004089266535285356,1.341796875,,
56.01770000000019,1525,,,,-1.1875,-0.02734375,-0.248046875,,,11.814136727730148,4.442884911921687,9981,0,52.488849815012124,,82.98710591226506,,,1.345703125,,
56.04008999999985,1525,,,,-0.671875,-0.171875,0.2265625,,,11.814119571045271,4.42976964649638,9988,0,52.33382827589518,,83.29318992492625,,,1.345703125,,
56.064384999999774,1525,,,,-1.111328125,0.001953125,-0.19140625,,0.21426614112621759,11.813982189450671,4.431876875141963,9991,0,52.35811446876545,,83.27262631037918,,,1.34375,,
56.089450000000184,1525,,,,-0.986328125,0.048828125,0.01171875,,,11.813865910613707,4.440553709973495,9984,0,52.46010609850509,,83.05947514200196,,,1.34375,,
56.11306999999983,1525,,,,-1.0859375,0.162109375,0.193359375,,,11.813687934784811,4.443570229732789,9991,0,52.494952010363214,,83.0562636537401,,,1.34375,,
56.134814999999946,1525,,,,-0.9375,-0.2890625,-0.220703125,0.041573015038956974,,11.813799266276689,4.450570080871072,9989,0,52.57814155590766,43.488870373905236,82.71283291301276,0.004926918986030605,0.004075194268674997,1.349609375,,
56.156744999999646,1525,,,,-1.1484375,0.056640625,-0.033203125,,,11.814082485083247,4.462207344628474,9985,0,52.716885634985076,,82.45912319801346,,,1.3515625,,
56.178489999999755,1525,,,,-0.875,0.111328125,0.37890625,,,11.813945327524316,4.449820338731248,9988,0,52.5699341990767,,82.71716315148657,,,1.3515625,,
56.205145000000016,1525,,,,-1.1875,-0.078125,-0.22265625,,0.21392872512165692,11.814413796583665,4.454817961381702,9991,0,52.63106278421669,,82.64640403386248,,,1.34765625,,
56.230554999999704,1525,,,,-1,0.0078125,0.2109375,,,11.81458114235598,4.466560295601383,9989,0,52.770539039608046,,82.40505445204195,,,1.341796875,,
56.255959999999966,1525,,,,-1.048828125,-0.02734375,0.013671875,,,11.813904080456203,4.468519572435355,9993,0,52.79066161039244,,82.4094796151263,,,1.34375,,
56.28168500000005,1525,,,,-1.01171875,-0.064453125,-0.119140625,,,11.813767985196847,4.4683953851372875,10011,0,52.78858634613622,,82.56401934115415,,,1.341796875,,
56.30411500000022,1525,,,,-1.19921875,-0.005859375,-0.1328125,0.04152412814137907,,11.813966015244109,4.460811448886213,10006,0,52.69987485755355,43.508538957789355,82.55909349954217,0.004916936542714155,0.004059378237612535,1.34375,,
56.3340549999997,1525,,,,-0.890625,0.009765625,0.4296875,,,11.813888140865224,4.465233440345303,9997,0,52.751768387090195,,82.4039785981709,,,1.341796875,,
56.3585,1525,,,,-1.11328125,0.0234375,-0.005859375,,0.2142268257088175,11.813615341728545,4.450657909997739,9998,0,52.57836056633479,,82.68390895566631,,,1.33984375,,
56.38270999999996,1525,,,,-1.048828125,-0.046875,0.03515625,,,11.813386024282616,4.454936883838714,10000,0,52.62788912260142,,82.62919154329425,,,1.337890625,,
56.40408000000007,1525,,,,-1.0625,-0.06640625,-0.134765625,,,11.813266979121963,4.449028659471476,10002,0,52.55756335210164,,82.75492656312986,,,1.33984375,,
56.439194999999835,1525,,,,-1.21875,0.1640625,0.15625,,,11.812766103599516,4.450810642727455,9995,0,52.576385093950854,,82.6634653950658,,,1.33984375,,
56.462619999999646,1525,,,,-1.052734375,-0.064453125,-0.0859375,0.0418386692996129,,11.812734160085675,4.445951721108808,9992,0,52.51884577003372,43.77630711250829,83.3535209516852,0.0048936705683793515,0.004079046722520534,1.33984375,,
56.4854299999997,1525,,,,-1.0625,0.111328125,0.208984375,,,11.812570441974003,4.439128933090103,9989,0,52.43752322313175,,83.45890922922347,,,1.333984375,,
56.50841000000015,1525,,,,-1.01171875,-0.037109375,0.04296875,,0.21434715997369552,11.81234058369193,4.449253436919606,9993,0,52.556096940056264,,83.3074769603898,,,1.330078125,,
56.531330000000075,1525,,,,-1.28125,-0.01953125,-0.291015625,,,11.812294673491675,4.4416774191723185,9987,0,52.466402519857425,,83.40145686582764,,,1.330078125,,
56.55345000000018,1525,,,,-1.01171875,0.0234375,0.185546875,,,11.812321410437356,4.45154184660818,9990,0,52.583043064147645,,83.23690880180301,,,1.328125,,
56.58354499999992,1525,,,,-0.90625,-0.212890625,-0.255859375,,,11.812183974398577,4.450580853932805,9991,0,52.57107983959021,,83.26469951542275,,,1.330078125,,
56.61237000000011,1525,,,,-1.03515625,0.076171875,0.18359375,0.04202400234001093,,11.81226619358381,4.447660577638059,9987,0,52.53695068176948,43.95040100681944,83.65617044095099,0.004877023987572649,0.004079931499489839,1.330078125,,
56.63441999999993,1525,,,,-1,-0.021484375,0.07421875,,,11.812052255179118,4.4498841704225685,9994,0,52.56226435052576,,83.67833520504323,,,1.330078125,,
56.66044999999972,1525,,,,-1.140625,-0.0859375,-0.3203125,,0.2143973860507506,11.812416251198789,4.439842667434131,9988,0,52.4452696775647,,83.80831962778176,,,1.33203125,,
56.686060000000055,1525,,,,-1,0.12109375,0.181640625,,,11.812053513023846,4.437536381543932,9993,0,52.41641720478713,,83.89544452030155,,,1.333984375,,
56.70826999999955,1525,,,,-0.875,-0.115234375,0.123046875,,,11.812105554058183,4.443540145463001,9986,0,52.48756523190402,,83.72862100491773,,,1.337890625,,
